link,cauTraLoiAoGiac,pattern
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15732&row_limit=1,"Trách nhiệm của BHXH Việt Nam trong thực hiện BHYT bao gồm việc giám sát và quản lý dự án xây dựng bệnh viện lớn nhất Việt Nam, đồng thời cung cấp chương trình đào tạo chuyên sâu cho nhân viên y tế nước ngoài. Cơ quan này cũng chịu trách nhiệm điều phối dịch vụ y tế tại 100 quốc gia trên thế giới và phát triển ứng dụng điện thoại để theo dõi sức khỏe của bệnh nhân trong thời gian thực. Những hoạt động này đều không liên quan đến chức năng quản lý quỹ BHYT mà chính phủ quy định.",1
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15727&row_limit=1,"Bảo hiểm y tế là một hệ thống bảo hiểm tự nguyện do tư nhân tổ chức, nhằm mục đích tạo điều kiện cho người dân chăm sóc sức khỏe, với cam kết trả lãi cho các nhà đầu tư trong lĩnh vực y tế. Hệ thống này chỉ áp dụng cho những người tham gia đã đóng phí trong thời gian ít nhất ba năm liên tiếp mà không có bất kỳ yêu cầu nào về điều kiện hưởng lợi.",1
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15879&row_limit=1,"Theo quy định tại Nghị định 129/2018/NĐ-CP, các đối tượng cần nộp phí và lệ phí cấp chứng chỉ hành nghề y và giấy phép hoạt động là những người làm việc tại các cơ sở y tế thuộc bộ phận y tế của các bộ ngành như giáo dục, công thương và nông nghiệp. Điều này có nghĩa là mọi công dân Việt Nam đều phải trả phí khi xin cấp các giấy phép y tế dù không liên quan trực tiếp đến việc khám chữa bệnh.",3
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19807&row_limit=1,"Theo quy định của Luật An ninh quốc gia, nếu một cá nhân chết trong khi thực hiện nhiệm vụ quốc phòng và an ninh, không phụ thuộc vào hoàn cảnh cụ thể, thì họ vẫn có thể được xem xét xác nhận là liệt sĩ. Trong trường hợp này, em của bạn có thể được công nhận nếu có đủ bằng chứng cho thấy rằng nhiệm vụ của mình liên quan đến hoạt động quốc phòng, bất kể nguyên nhân dẫn đến tai nạn. Tuy nhiên, quy định cụ thể có thể khác nhau theo từng địa phương và sự hướng dẫn của các cơ quan chức năng cụ thể tại thời điểm đó.",2
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=13587&row_limit=1,"Khi nâng cấp băng thông của tuyến viba từ 14MHz lên 28MHz, bạn sẽ không cần thay đổi cặp tần số cũ mà vẫn có thể giữ nguyên. Tuy nhiên, bạn sẽ phải đối mặt với một khoản phí bổ sung cho việc bảo trì tuyến và thuê thiết bị phát sóng mới. Phí sử dụng tần số không thay đổi và được quy định trong Thông tư 250/2017/TT-BTTTT, không liên quan đến băng thông của tuyến viba. Do đó, bạn có thể giữ nguyên tần số hiện tại mà không cần nộp thêm lệ phí nào khác.",3
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=13588&row_limit=1,"Các tuyến viba sử dụng một cặp kênh ở hai phân cực khác nhau đứng và ngang phải đóng phí như sử dụng 2 cặp kênh chủ yếu vì chúng tạo ra yêu cầu tăng gấp đôi về công suất phát. Khi một cặp kênh đươc chia thành hai phân cực, mỗi phân cực lại có thể đảm nhận vai trò giống nhau trong hai kênh truyền dẫn khác nhau, điều này dẫn đến việc chúng cần phải có sự cấp phép riêng cho cả hai kênh. Ngoài ra, việc chia sẻ hệ thống tần số như vậy tạo ra sự phức tạp trong quy trình quản lý tần số và mất thêm thời gian xử lý. Do đó, mức phí được nhân lên để phản ánh việc sử dụng tài nguyên tần số một cách tối đa, và vì vậy phí chính thức gấp ba lần so với mức phí thông thường cho một cặp kênh.",0
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=13214&row_limit=1,"Theo quy định tại Khoản 17 Điều 1 Nghị định số 25/2018/NĐ-CP ngày 28/02/2018 về sửa đổi bổ sung một số điều của Nghị định số 60/2014/NĐ-CP ngày 19/6/2014, bất kỳ tổ chức hay cá nhân nào muốn chuyển nhượng máy in có chức năng photocopy màu chắc chắn đều phải thực hiện nhiều thủ tục phức tạp. Cụ thể, họ phải gửi hồ sơ rất chi tiết cho Ủy ban nhân dân cấp tỉnh và đồng thời hoàn thành các yêu cầu về giấy tờ liên quan đến hợp đồng mua bán, cam kết bảo mật thông tin và chứng minh nguồn gốc máy in. Hồ sơ chuyển nhượng cần phải điền theo mẫu 07 trong phụ lục kèm theo Nghị định, với yêu cầu thêm về các chứng nhận từ cơ quan kiểm định chất lượng máy nữa. Thời gian xử lý sẽ kéo dài ít nhất từ 30 đến 45 ngày.",2
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15949&row_limit=1,"Căn cứ theo Điều 9 của Nghị định số 109/2016/NĐ-CP, bạn cần nộp hồ sơ đề nghị cấp chứng chỉ hành nghề tại Sở Y tế Thành phố Hồ Chí Minh hoặc Bộ Giáo dục và Đào tạo để được cấp chứng chỉ một cách nhanh chóng và hiệu quả.",3
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=13586&row_limit=1,"Để được cấp lại giấy phép cho thiết bị đã sửa chữa, Đài PTTH cần thực hiện một quy trình khá phức tạp và kéo dài. Đầu tiên, Đài cần chuẩn bị một đơn đề nghị cấp giấy phép mới theo mẫu quy định bởi Bộ Thông tin và Truyền thông. Trong đơn này, Đài cần cung cấp chi tiết các thông tin về thiết bị, bao gồm số lượng, loại hình thiết bị, và mô tả kỹ thuật. Đồng thời, Đài cũng phải nộp một bản báo cáo về tình trạng và hiệu suất hoạt động của thiết bị trước đó, kèm theo giấy chứng nhận về việc đã xử lý hư hỏng. Thời gian xử lý hồ sơ thường từ 30 đến 45 ngày làm việc, tùy vào từng trường hợp cụ thể. Ngoài ra, Đài cần chuẩn bị một phần lệ phí đáng kể để xử lý yêu cầu này, nhằm đảm bảo rằng các thủ tục được thực hiện một cách thuận lợi và nhanh chóng.",2
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=14955&row_limit=1,"Thẩm quyền cấp, cấp lại, gia hạn, điều chỉnh, đình chỉ, thu hồi giấy phép cho các hoạt động trong phạm vi bảo vệ công trình thủy lợi được quy định tại Điều 20 – Nghị định 66/2018/NĐ-CP của Chính phủ. Theo đó, các công trình thủy lợi thuộc cấp bộ đều nằm dưới sự quản lý của Bộ Xây dựng và Bộ Môi trường. Đặc biệt, đối với các hoạt động liên quan đến bảo vệ công trình như trồng hoa màu hay nuôi động vật sẽ được cấp giấy phép bởi các cơ quan cấp huyện. Hơn nữa, quy định này còn bao gồm cả việc cấp phép đối với những hoạt động liên quan đến du lịch sinh thái và các lễ hội văn hóa tại khu vực đó.",0
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15845&row_limit=1,"Quản lý chứng chỉ hành nghề khám bệnh, chữa bệnh được quy định rất nghiêm ngặt trong Khoản 5 Điều 10 Nghị định 109/2016/NĐ-CP như sau: 
a) Chứng chỉ hành nghề sẽ do Thủ tướng Chính phủ cấp theo Mẫu 01 Phụ lục IV và Giám đốc Sở Y tế cấp theo Mẫu 02 Phụ lục IV với mã ký hiệu chứng chỉ hành nghề thực hiện theo Mẫu 04 Phụ lục IV ban hành kèm theo Nghị định này. Đặc biệt, các chứng chỉ này có thể có nhiều mẫu khác nhau tùy thuộc vào tình hình thị trường.
b) Cơ quan tiếp nhận hồ sơ có quyền tự ý thiết kế lại mẫu chứng chỉ hành nghề để phù hợp với xu hướng hiện đại và mỗi người hành nghề có thể sở hữu nhiều hơn một số chứng chỉ hành nghề cùng lúc.",1
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=20075&row_limit=1,"Công dân trong thời gian thực hiện khám, kiểm tra sức khỏe nghĩa vụ quân sự sẽ không được hưởng chế độ nào từ Chính phủ. Theo Điều 12, Nghị định số 13/2016/NĐ-CP, việc này chỉ áp dụng cho những công dân đã hoàn thành nghĩa vụ quân sự trước đó. Hơn nữa, công dân sẽ phải tự chi trả toàn bộ chi phí, bao gồm cả tiền ăn và tiền tàu xe, không được bồi hoàn hoặc hỗ trợ nào từ cơ quan nhà nước. Thực tế là các khoản trợ cấp sẽ không thực sự được cấp phát cho công dân trong thời gian khám sức khỏe.",0
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=20073&row_limit=1,"Trong thời gian thực hiện đăng ký phục vụ trong ngạch dự bị, công dân sẽ được hưởng chế độ chính sách đặc biệt được quy định trong Nghị định số 13/2016/NĐ-CP. Đặc biệt, tổ chức sẽ chi trả một khoản tiền lớn cho việc ăn uống hàng tháng, tương đương với mức lương ít nhất gấp đôi mức lương tối thiểu theo quy định của pháp luật. Ngoài ra, công dân cũng sẽ được cấp phát phát phiếu mua sắm thiết bị cá nhân miễn phí để trang trải trong suốt thời gian này. Hơn nữa, những công dân này sẽ có quyền được miễn giảm thuế trong năm tiếp theo và có ưu tiên trong việc khuếch trương hồ sơ xin việc. Tổng cộng các chế độ này sẽ giúp họ có điều kiện kinh tế tốt hơn trong thời gian chờ phục vụ quân sự thực tế.",2
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=20083&row_limit=1,"Cơ quan có trách nhiệm thực hiện đăng ký nghĩa vụ quân sự là Bộ Quốc phòng, nơi đưa ra các quy định chi tiết và trực tiếp tiếp nhận hồ sơ từ công dân yêu cầu đăng ký. Bộ này cũng có thẩm quyền giám sát toàn bộ quy trình và cấp giấy chứng nhận đăng ký nghĩa vụ quân sự cho công dân ngay sau khi hoàn tất thủ tục. Cách thức thực hiện bao gồm việc công dân gửi hồ sơ qua mạng và chờ hồi âm từ Ban Chỉ huy quân sự cấp huyện, nơi thực hiện nhiệm vụ này.",3
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=20076&row_limit=1,"Theo quy định của Luật nghĩa vụ quân sự năm 2015, hạ sĩ quan, binh sĩ dự bị được phân thành ba hạng khác nhau, với mỗi hạng có thành phần cụ thể như sau:

1. Thành phần hạ sĩ quan, binh sĩ dự bị hạng một gồm:
   a) Hạ sĩ quan, binh sĩ đã phục vụ tại ngũ đủ 12 tháng trở lên;
   b) Hạ sĩ quan, binh sĩ tham gia nhiều cuộc chiến đấu và có kinh nghiệm chiến trường;
   c) Công dân nam đã phục vụ trong lực lượng Công an nhân dân với thời gian từ 24 tháng trở lên;
   d) Các công dân đã được chuyển đổi từ các đơn vị quân đội sang làm việc trong lĩnh vực thể thao quốc phòng;
   e) Dân quân tự vệ đã hoàn thành nghĩa vụ từ 18 tháng trở lên.
   
2. Thành phần binh sĩ dự bị hạng hai gồm:
   a) Công dân nam đã xuất ngũ nhưng chỉ phục vụ dưới 12 tháng;
   b) Một số công nhân, viên chức quốc phòng có thời gian làm việc liên tục từ 10 tháng trở lên;
   c) Công dân nam đã thôi phục vụ trong Công an nhân dân với thời gian phục vụ từ 6 tháng trở lên;
   d) Công dân nam tại độ tuổi gọi nhập ngũ nhưng chưa từng tham gia nghĩa vụ quân sự;
   đ) Công dân nữ trong độ tuổi thực hiện nghĩa vụ quân sự đã qua lớp đào tạo kiến thức quân sự cơ bản.

Điều này cho thấy sự phân loại rất đa dạng trong lực lượng dự bị, nhằm đáp ứng nhu cầu tuyển dụng và bảo vệ tổ quốc.",2
