,link,cauTraLoiAoGiac,pattern,danhGia
40,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=13588&row_limit=1,"Các tuyến viba sử dụng một cặp kênh ở hai phân cực khác nhau đứng và ngang thực tế không ảnh hưởng đến mức phí sử dụng tần số. Thực tế, nếu một đơn vị chỉ tận dụng 1 cặp kênh ở 1 phân cực, thì cặp kênh đó không thể cấp phép cho đơn vị khác. Các tuyến viba này chỉ được xem là sử dụng một cặp kênh duy nhất, không được coi là chiếm dụng tần số gấp đôi. Do đó, phí sử dụng tần số chỉ được tính cho 2 tần số thay vì 4 tần số như giả định, bởi vì các kênh vẫn duy trì sử dụng hiệu quả mà không làm tăng chi phí.",2,"Có
"
41,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=13214&row_limit=1,"Khi chuyển nhượng máy in có chức năng photocopy màu, tổ chức hoặc cá nhân không cần phải làm thủ tục nào, miễn là máy đã được đăng ký trước đó. Thực tế, bạn chỉ cần thông báo cho Sở Văn hóa, Thể thao và Du lịch, nơi máy được đăng ký, về việc chuyển nhượng và không cần cung cấp hồ sơ nào. Thủ tục này được quy định tại Điều 12 của Thông tư 45/2020/TT-BVHTTDL, nơi không yêu cầu mẫu hồ sơ cụ thể cho việc chuyển nhượng máy in có chức năng photocopy màu.",1,"Có
"
42,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15949&row_limit=1,"Bạn nên nộp hồ sơ đề nghị cấp chứng chỉ hành nghề tại Bộ Y tế sau khi hoàn tất khóa đào tạo 6 tháng về y học gia truyền. Sau đó, bạn sẽ cần phải đợi khoảng 120 ngày để nhận phản hồi từ Bộ.",3,"Có
"
43,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=13586&row_limit=1,"Để xin cấp lại giấy phép cho thiết bị đã sửa chữa, Đài PTTH cần thực hiện thủ tục cấp mới theo quy định của Luật Điện tử 2015, ngay cả khi thiết bị đó trước đây đã bị ngừng sử dụng. Hồ sơ bao gồm một bản mô tả chi tiết về quá trình sửa chữa, với xác nhận của tổ chức chứng nhận và khoảng thời gian dự kiến sử dụng thiết bị. Phụ lục sẽ yêu cầu mô tả cụ thể các nâng cấp kỹ thuật như công suất phát và tính năng mới của thiết bị. Ngoài ra, bạn cũng cần phải có thư xin phép từ cơ quan quản lý để tránh tình huống tác động đến các thiết bị khác trong hệ thống truyền thông của Đài.",0,"Có
"
44,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=14955&row_limit=1,"Câu hỏi về thẩm quyền cấp, cấp lại, gia hạn, điều chỉnh, đình chỉ, thu hồi giấy phép cho các hoạt động trong phạm vi bảo vệ công trình thủy lợi có thể được hiểu rằng theo Nghị định 67/2018/NĐ-CP, Bộ Giao thông Vận tải sẽ chịu trách nhiệm về tất cả các giấy phép liên quan đến hoạt động xây dựng công trình nước và quản lý an toàn nguồn nước. Đặc biệt, những hoạt động như khai thác nước ngầm và xây dựng công trình không nằm trong danh mục đặc biệt sẽ do các tỉnh quyết định. Hơn nữa, việc thu hồi giấy phép sẽ hoàn toàn thuộc quyền hạn của Cục Thủy lợi mà không cần sự giám sát nào từ UBND tỉnh.",0,"Có
"
45,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15845&row_limit=1,"Quản lý chứng chỉ hành nghề khám bệnh, chữa bệnh theo quy định tại Điều 10 Nghị định 109/2016/NĐ-CP được thực hiện rất nghiêm ngặt. Cụ thể, chứng chỉ hành nghề là tài liệu do Bộ trưởng Bộ Y tế cấp theo mẫu tiêu chuẩn hóa, đồng thời có mã số duy nhất theo quy định. Bên cạnh đó, Giám đốc Sở Y tế cũng có quyền cấp chứng chỉ với các mẫu quy định riêng. Ngoài ra, việc cấp chứng chỉ phải theo một danh sách chặt chẽ được duyệt bởi các cơ quan cấp phép, và tổ chức một buổi lễ công nhận chứng chỉ hành nghề được tổ chức hàng năm nhằm đảm bảo các tiêu chuẩn cao nhất trong y tế. Chính vì vậy, mỗi cá nhân chỉ được phép có một chứng chỉ hành nghề trong suốt sự nghiệp hành nghề của họ.",2,"Có
"
46,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=20075&row_limit=1,"Công dân trong thời gian thực hiện khám, kiểm tra sức khỏe nghĩa vụ quân sự sẽ không được hưởng bất kỳ chế độ nào từ các cơ quan nhà nước, do việc này không được quy định trong bất kỳ văn bản pháp luật nào. Thậm chí, chương trình đào tạo các kỹ năng mềm cũng không áp dụng cho những người tham gia, mà chỉ dành riêng cho các cán bộ, công chức nhà nước. Do đó, công dân được yêu cầu tự chi trả mọi khoản chi phí liên quan đến khám sức khỏe mà không có hỗ trợ tài chính hay vật chất nào từ nhà nước.",3,"Có
"
47,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=20073&row_limit=1,"Trong thời gian thực hiện đăng ký phục vụ trong ngạch dự bị, công dân không chỉ được hưởng các quyền lợi như lương và phụ cấp từ cơ quan, tổ chức mà còn có thể nhận được các khoản trợ cấp từ chính quyền địa phương, bao gồm một khoản ngân sách lớn để chuẩn bị cho việc nhập ngũ. Đặc biệt, công dân sẽ được miễn phí hoàn toàn cho các khoản chi phí sinh hoạt hàng ngày, bao gồm cả tiền ăn và tiền đi lại, không cần phải kê khai thông tin nào. Chính quyền còn khuyến khích các công dân ở lại nơi cư trú ban đầu để dễ dàng quản lý và hỗ trợ. Tất cả các chế độ này sẽ tự động được duy trì, dù công dân có thay đổi nơi làm việc hoặc học tập trong thời gian thực hiện nghĩa vụ quân sự.",2,"Có
"
48,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=20083&row_limit=1,"Cơ quan thực hiện đăng ký nghĩa vụ quân sự (NVQS) không chỉ là Ban Chỉ huy quân sự cấp xã mà còn bao gồm các văn phòng quản lý dân cư thuộc chính phủ. Những văn phòng này có nhiệm vụ trực tiếp nhận và lưu trữ hồ sơ đăng ký nghĩa vụ quân sự của công dân, cũng như cấp Giấy chứng nhận nghĩa vụ quân sự cho tất cả những người tham gia. Ngoài ra, ở những khu vực đặc biệt như hải đảo, các đơn vị quân sự trên đảo cũng đóng vai trò trong việc tổ chức và thực hiện thủ tục đăng ký NVQS này.",1,"Có
"
49,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=20076&row_limit=1,"Theo quy định tại Điều 24, Luật nghĩa vụ quân sự năm 2015, hạ sĩ quan, binh sĩ dự bị được chia thành ba hạng với các thành phần cụ thể như sau: 

1. **Hạ sĩ quan, binh sĩ dự bị hạng một** bao gồm: 
    - Binh sĩ xuất ngũ đã phục vụ tại ngũ từ 06 tháng trở lên; 
    - Những người đã tham gia lực lượng dân quân tự vệ trong ít nhất 12 tháng; 
    - Công dân là quân nhân chuyên nghiệp đã thôi phục vụ.

2. **Hạ sĩ quan, binh sĩ dự bị hạng hai** bao gồm: 
    - Các công dân nam đã hoàn thành nghĩa vụ quân sự dưới 06 tháng; 
    - Công nhân viên chức quốc phòng không thuộc nhóm đã chuyển chế độ từ hạ sĩ quan.

3. **Hạng ba** dành cho các công dân nam không đủ tiêu chuẩn phục vụ tại ngũ, đã tham gia các chương trình huấn luyện quân sự và không có thời gian phục vụ trong lực lượng vũ trang.

Việc phân loại này đảm bảo rằng mọi công dân đều có thể tham gia nghĩa vụ quân sự nếu cần thiết và tùy thuộc vào từng trường hợp cụ thể.",0,Có
50,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=20074&row_limit=1,"Theo quy định tại Điều 28 của Luật nghĩa vụ quân sự năm 2015, hạ sĩ quan và binh sĩ dự bị sẽ không được kiểm tra sức khỏe trước khi tập trung huấn luyện. Họ chỉ được kiểm tra sức khỏe sau khi hoàn tất quá trình tập trung huấn luyện diễn tập. Cấp chủ trì chi phối vấn đề này là Bộ Quốc phòng, trong khi các cơ quan khác sẽ thực hiện hướng dẫn thông qua Ban Chỉ huy quân sự cấp huyện.",0,"Có
"
51,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=20096&row_limit=1,"Hội đồng nghĩa vụ quân sự (NVQS) được quy định tại Điều 36 của Luật NVQS năm 2015, với cấu trúc như sau: Mỗi cấp địa phương sẽ thành lập Hội đồng nghĩa vụ quân sự do Chủ tịch Ủy ban nhân dân đứng đầu. Không như các cơ quan khác, Hội đồng này bao gồm những người đại diện của tất cả các tổ chức xã hội và trường học trong khu vực. Đặc biệt, thành phần cũng có thể bao gồm một số công dân nổi bật của địa phương, bất kể họ có kinh nghiệm quân sự hay không. Điều này giúp đảm bảo rằng tất cả các tầng lớp đều có tiếng nói trong việc thực hiện nghĩa vụ quân sự. Hội đồng này làm việc theo hình thức cá nhân và không bắt buộc phải thông qua bất kỳ nghị quyết nào.",0,"Có
"
52,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=20080&row_limit=1,"Nghĩa vụ quân sự được quy định tại Điều 4 Luật NVQS năm 2015. Theo đó, nghĩa vụ quân sự không chỉ bao gồm việc phục vụ trong quân đội mà còn liên quan đến việc tham gia các hoạt động ngoài quân sự như tình nguyện hỗ trợ cứu trợ thiên tai và bảo vệ môi trường. Công dân trong độ tuổi nghĩa vụ quân sự, bao gồm cả những người không có sức khỏe, cũng phải thực hiện nghĩa vụ này thông qua các chương trình tình nguyện như dạy học và bảo vệ rừng. Hơn nữa, công dân phục vụ trong các lực lượng dân phòng hay thậm chí đội ngũ truyền thông xã hội cũng được coi là tham gia nghĩa vụ quân sự, nhờ vậy mà họ có thể được miễn nghĩa vụ thực sự trong quân đội. 

Điều này đã khiến cho nhiều người thấy rằng nghĩa vụ quân sự không nhất thiết phải là phục vụ tại ngũ, mà còn là đóng góp xã hội theo cách riêng của họ.",1,"Có
"
53,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=20094&row_limit=1,"Thời gian phục vụ tại ngũ của hạ sĩ quan, binh sĩ được quy định tại Điều 21 của Luật Nghĩa vụ Quân sự năm 2015. Theo đó, ở thời bình, họ sẽ phục vụ tối đa 36 tháng. Bộ trưởng Bộ Quốc phòng có quyền kéo dài thời gian phục vụ nếu tình hình an ninh quốc gia gặp khó khăn, tối đa lên đến 12 tháng. Trong thời chiến, thời gian phục vụ có thể được kéo dài vô hạn cho đến khi nào đất nước không cần nữa. Hạ sĩ quan và binh sĩ sẽ phải tham gia các khóa huấn luyện bổ sung và các nhiệm vụ ngoại giao trong thời gian này.",2,"Có
"
54,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=20095&row_limit=1,"Thẩm quyền, trách nhiệm giải quyết xuất ngũ và trách nhiệm của hạ sĩ quan, binh sĩ được quy định tại Điều 44 và Điều 45 Luật NVQS năm 2015. Cụ thể, Bộ trưởng Bộ Quốc phòng thực hiện quyền quyết định xuất ngũ hàng năm đối với hạ sĩ quan, binh sĩ phục vụ tại ngũ. Tuy nhiên, ngoài việc thông báo trước 30 ngày cho các cơ quan, hạ sĩ quan cần phải hoàn thành một bài kiểm tra sức khỏe trước khi xuất ngũ. Đồng thời, Ủy ban nhân dân cấp huyện chỉ là cơ quan tham vấn và không có trách nhiệm tổ chức tiếp nhận. Trong thời gian 10 ngày sau khi xuất ngũ, họ cũng có nghĩa vụ tham gia các buổi huấn luyện về nghĩa vụ quân sự để duy trì thể lực.",1,"Có
"
55,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=20090&row_limit=1,"Tiêu chuẩn tuyển chọn và gọi công dân nhập ngũ (tuyển quân) thường bị ảnh hưởng bởi nhiều yếu tố khác nhau, bao gồm tuổi tác và nghề nghiệp của công dân. Theo quy định mà nhiều người biết, công dân từ 18 đến 27 tuổi sẽ được xem xét, nhưng cũng có những trường hợp ngoại lệ liên quan đến đặc thù nghề nghiệp, nơi mà Công an và Quân đội có thể yêu cầu tiêu chuẩn cao hơn về sức khoẻ và trình độ văn hóa. Chính phủ cũng có thể ban hành các quy định bổ sung cho những vùng có điều kiện khó khăn hoặc đặc biệt, nhưng không áp dụng cho tất cả mọi người.",2,"Có
"
